ยุทธศาสตร์,แผนแม่บท,แผนงาน,หน่วยรับงบใหญ่,หน่วยรับงบย่อย,หน่วยรับงบย่อย_clean,ผลผลิต/โครงการ,งบประมาณ (ล้านบาท),document,page
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองฉะเชิงเทรา 239.9247 บาท,เทศบาลเมืองฉะเชิงเทรา,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 239.9247 บาท,239.9247,1703581990_2601.pdf,185
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองชลบุรี 279.4213 บาท,เทศบาลเมืองชลบุรี,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 279.4213 บาท,279.4213,1703581990_2601.pdf,185
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองบ้านบึง 122.9950 บาท,เทศบาลเมืองบ้านบึง,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 122.9950 บาท,122.995,1703581990_2601.pdf,185
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองบ้านสวน 182.4163 บาท,เทศบาลเมืองบ้านสวน,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 182.4163 บาท,182.4163,1703581990_2601.pdf,185
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองปรกฟ้ำ 79.0710 บาท,เทศบาลเมืองปรกฟ้ำ,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 79.0710 บาท,79.071,1703581990_2601.pdf,185
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองพนัสนิคม 135.8910 บาท,เทศบาลเมืองพนัสนิคม,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 135.8910 บาท,135.891,1703581990_2601.pdf,185
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองศรีราชา 284.5725 บาท,เทศบาลเมืองศรีราชา,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 284.5725 บาท,284.5725,1703581990_2601.pdf,185
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองสัตหีบ 82.7484 บาท,เทศบาลเมืองสัตหีบ,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 82.7484 บาท,82.7484,1703581990_2601.pdf,185
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองแสนสุข 150.4564 บาท,เทศบาลเมืองแสนสุข,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 150.4564 บาท,150.4564,1703581990_2601.pdf,185
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองหนองปรือ 262.2616 บาท,เทศบาลเมืองหนองปรือ,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 262.2616 บาท,262.2616,1703581990_2601.pdf,185
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองอ่างศิลา 103.2866 บาท,เทศบาลเมืองอ่างศิลา,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 103.2866 บาท,103.2866,1703581990_2601.pdf,185
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองบ้านฉาง 102.4427 บาท,เทศบาลเมืองบ้านฉาง,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 102.4427 บาท,102.4427,1703581990_2601.pdf,185
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองมาบตาพุด 487.9642 บาท,เทศบาลเมืองมาบตาพุด,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 487.9642 บาท,487.9642,1703581990_2601.pdf,185
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองขลุง 125.5779 บาท,เทศบาลเมืองขลุง,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 125.5779 บาท,125.5779,1703581990_2601.pdf,186
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองจันทนิมิต 70.9109 บาท,เทศบาลเมืองจันทนิมิต,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 70.9109 บาท,70.9109,1703581990_2601.pdf,186
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองจันทบุรี 266.2125 บาท,เทศบาลเมืองจันทบุรี,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 266.2125 บาท,266.2125,1703581990_2601.pdf,186
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองท่าช้าง 69.9317 บาท,เทศบาลเมืองท่าช้าง,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 69.9317 บาท,69.9317,1703581990_2601.pdf,186
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองท่าใหม่ 104.8924 บาท,เทศบาลเมืองท่าใหม่,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 104.8924 บาท,104.8924,1703581990_2601.pdf,186
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองตราด 117.5942 บาท,เทศบาลเมืองตราด,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 117.5942 บาท,117.5942,1703581990_2601.pdf,186
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองนครนายก 164.8454 บาท,เทศบาลเมืองนครนายก,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 164.8454 บาท,164.8454,1703581990_2601.pdf,186
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองปราจีนบุรี 221.5290 บาท,เทศบาลเมืองปราจีนบุรี,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 221.5290 บาท,221.529,1703581990_2601.pdf,186
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองหนองกี่ 80.8186 บาท,เทศบาลเมืองหนองกี่,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 80.8186 บาท,80.8186,1703581990_2601.pdf,186
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองวังน้าเย็น 169.6570 บาท,เทศบาลเมืองวังน้าเย็น,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 169.6570 บาท,169.657,1703581990_2601.pdf,186
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองสระแก้ว 118.9134 บาท,เทศบาลเมืองสระแก้ว,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 118.9134 บาท,118.9134,1703581990_2601.pdf,186
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองอรัญญประเทศ 160.2227 บาท,เทศบาลเมืองอรัญญประเทศ,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 160.2227 บาท,160.2227,1703581990_2601.pdf,186
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองบึงกาฬ 111.6776 บาท,เทศบาลเมืองบึงกาฬ,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 111.6776 บาท,111.6776,1703581990_2601.pdf,186
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองเลย 211.1490 บาท,เทศบาลเมืองเลย,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 211.1490 บาท,211.149,1703581990_2601.pdf,186
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองวังสะพุง 102.6100 บาท,เทศบาลเมืองวังสะพุง,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 102.6100 บาท,102.61,1703581990_2601.pdf,186
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองท่าบ่อ 115.8622 บาท,เทศบาลเมืองท่าบ่อ,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 115.8622 บาท,115.8622,1703581990_2601.pdf,186
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองหนองคาย 283.6225 บาท,เทศบาลเมืองหนองคาย,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 283.6225 บาท,283.6225,1703581990_2601.pdf,186
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองหนองบัวลำภู 119.9970 บาท,เทศบาลเมืองหนองบัวลำภู,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 119.9970 บาท,119.997,1703581990_2601.pdf,187
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองโนนสูง-น้าคำ 47.3380 บาท,เทศบาลเมืองโนนสูง-น้าคำ,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 47.3380 บาท,47.338,1703581990_2601.pdf,187
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองบ้านดุง 88.9840 บาท,เทศบาลเมืองบ้านดุง,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 88.9840 บาท,88.984,1703581990_2601.pdf,187
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองหนองสำโรง 94.3810 บาท,เทศบาลเมืองหนองสำโรง,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 94.3810 บาท,94.381,1703581990_2601.pdf,187
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองนครพนม 259.7298 บาท,เทศบาลเมืองนครพนม,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 259.7298 บาท,259.7298,1703581990_2601.pdf,187
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองมุกดาหาร 164.3962 บาท,เทศบาลเมืองมุกดาหาร,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 164.3962 บาท,164.3962,1703581990_2601.pdf,187
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองกาฬสินธุ์ 244.5737 บาท,เทศบาลเมืองกาฬสินธุ์,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 244.5737 บาท,244.5737,1703581990_2601.pdf,187
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองกุฉินารายณ์ 75.0997 บาท,เทศบาลเมืองกุฉินารายณ์,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 75.0997 บาท,75.0997,1703581990_2601.pdf,187
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองกระนวน 49.6314 บาท,เทศบาลเมืองกระนวน,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 49.6314 บาท,49.6314,1703581990_2601.pdf,187
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองชุมแพ 153.1807 บาท,เทศบาลเมืองชุมแพ,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 153.1807 บาท,153.1807,1703581990_2601.pdf,187
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองบ้านทุ่ม 87.6168 บาท,เทศบาลเมืองบ้านทุ่ม,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 87.6168 บาท,87.6168,1703581990_2601.pdf,187
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองบ้านไผ่ 135.1292 บาท,เทศบาลเมืองบ้านไผ่,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 135.1292 บาท,135.1292,1703581990_2601.pdf,187
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองเมืองพล 183.9298 บาท,เทศบาลเมืองเมืองพล,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 183.9298 บาท,183.9298,1703581990_2601.pdf,187
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองศิลา 136.6325 บาท,เทศบาลเมืองศิลา,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 136.6325 บาท,136.6325,1703581990_2601.pdf,187
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองมหาสารคาม 346.2314 บาท,เทศบาลเมืองมหาสารคาม,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 346.2314 บาท,346.2314,1703581990_2601.pdf,187
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองร้อยเอ็ด 444.2383 บาท,เทศบาลเมืองร้อยเอ็ด,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 444.2383 บาท,444.2383,1703581990_2601.pdf,187
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองชัยภูมิ 243.9086 บาท,เทศบาลเมืองชัยภูมิ,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 243.9086 บาท,243.9086,1703581990_2601.pdf,187
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองบัวใหญ่ 140.5722 บาท,เทศบาลเมืองบัวใหญ่,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 140.5722 บาท,140.5722,1703581990_2601.pdf,188
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองปากช่อง 140.4373 บาท,เทศบาลเมืองปากช่อง,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 140.4373 บาท,140.4373,1703581990_2601.pdf,188
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองเมืองปัก 67.0209 บาท,เทศบาลเมืองเมืองปัก,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 67.0209 บาท,67.0209,1703581990_2601.pdf,188
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองสีคิ้ว 78.4712 บาท,เทศบาลเมืองสีคิ้ว,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 78.4712 บาท,78.4712,1703581990_2601.pdf,188
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองชุมเห็ด 74.4312 บาท,เทศบาลเมืองชุมเห็ด,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 74.4312 บาท,74.4312,1703581990_2601.pdf,188
ยุทธศาสตร์ด้านการสร้างโอกาสและความเสมอภาคทางสังคม,แผนแม่บทฯ:พลังทางสังคม,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,"องค์กรปกครองส่วนท้องถิ่น 101,003.8509 บาท",เทศบาลเมืองนางรอง 158.5652 บาท,เทศบาลเมืองนางรอง,ผลผลิต : ผลผลิตการจัดบริการสาธารณะ 158.5652 บาท,158.5652,1703581990_2601.pdf,188
